tarifa,fecha,tarjeta_id,ruleta_id
1.0,2019-09-09 19:27:21,115,1047
1.0,2018-11-01 22:57:25,279,1055
1.25,2016-04-19 20:28:45,594,421
1.25,2015-11-22 11:45:47,460,118
1.25,2019-01-26 14:56:08,454,565
1.25,2018-12-13 12:40:51,362,2
1.25,2018-12-08 20:12:13,335,355
1.25,2017-02-11 06:42:39,534,481
1.25,2019-01-07 20:22:40,396,533
1.25,2018-06-04 20:14:06,528,275
1.25,2018-02-11 06:23:03,483,315
1.25,2018-07-10 08:18:59,592,576
1.25,2018-01-07 01:16:04,515,527
1.25,2016-02-12 13:26:59,421,516
1.25,2017-12-18 06:51:25,499,806
1.25,2017-05-06 14:05:16,354,639
1.25,2017-08-20 05:27:19,559,867
1.25,2017-02-11 09:28:26,480,869
1.25,2016-11-23 16:39:51,325,89
1.25,2017-02-03 01:47:07,540,651
1.25,2015-12-02 04:02:38,380,981
1.25,2018-08-11 18:34:59,589,375
1.25,2019-09-25 22:34:49,420,25
1.25,2018-07-14 11:19:08,415,675
1.25,2019-02-17 22:29:08,598,711
1.25,2016-05-17 01:03:57,520,819
1.25,2016-05-01 17:25:18,398,786
1.25,2018-05-31 04:06:04,325,788
1.25,2016-09-02 04:53:53,422,837
1.25,2018-08-28 07:18:35,427,145
1.25,2018-08-10 19:25:18,371,853
1.25,2015-12-22 19:17:04,414,922
1.25,2016-03-26 16:53:01,459,916
1.25,2017-07-20 04:04:18,404,680
1.25,2019-03-22 06:33:45,393,12
1.25,2017-02-13 22:59:16,492,188
1.25,2019-05-15 17:17:56,541,937
1.25,2019-10-14 02:23:14,408,548
1.25,2017-07-16 11:39:30,388,370
1.25,2018-09-01 23:53:39,557,885
1.25,2015-11-21 10:02:13,503,489
1.25,2019-10-09 08:02:39,411,901
1.25,2018-11-24 05:17:42,318,725
1.25,2017-03-15 19:47:32,582,413
1.25,2016-09-25 18:36:52,475,592
1.25,2016-01-05 11:00:52,312,321
1.25,2019-03-17 05:42:34,592,33
1.25,2018-02-04 12:06:58,527,155
1.25,2016-08-21 06:17:40,558,979
1.25,2018-01-17 03:00:04,351,1011
1.25,2015-11-19 23:40:08,302,459
1.25,2017-05-22 19:08:08,542,446
1.25,2016-07-08 05:34:11,532,489
1.25,2018-08-06 16:30:27,351,910
1.25,2018-07-16 18:13:51,578,963
1.25,2015-11-05 16:26:59,403,802
1.25,2018-07-08 02:49:06,366,741
1.25,2018-07-08 16:30:26,352,1016
1.25,2018-02-12 03:44:33,516,378
1.25,2018-07-25 19:19:28,392,825
1.25,2018-11-05 00:13:17,418,206
1.25,2017-03-15 02:13:41,551,209
1.25,2019-08-31 05:44:24,488,106
1.25,2018-02-28 18:32:49,329,867
1.25,2019-09-08 20:22:32,592,300
1.25,2019-06-27 22:26:34,361,215
1.25,2019-03-07 09:00:20,366,474
1.25,2018-12-13 02:12:55,595,316
1.25,2019-01-17 00:43:16,422,185
1.25,2019-02-16 01:22:44,461,503
1.25,2017-06-24 19:56:38,600,210
1.25,2016-09-15 13:04:43,312,981
1.25,2019-05-26 07:49:17,452,667
1.25,2017-06-01 12:25:39,512,833
1.25,2018-03-09 10:24:06,499,794
1.25,2017-04-06 08:17:37,361,1038
1.25,2018-10-13 11:20:50,464,831
1.25,2017-02-06 15:37:22,578,346
1.25,2016-03-14 03:26:40,484,78
1.25,2018-08-21 06:02:42,572,481
1.25,2016-01-20 00:29:18,368,564
1.25,2017-01-04 03:27:03,454,280
1.25,2018-03-23 13:07:23,455,442
1.25,2015-12-15 12:31:25,597,123
1.25,2018-09-11 01:01:28,304,612
1.25,2019-08-01 16:03:53,446,810
1.25,2016-07-11 04:41:13,421,218
1.25,2016-03-06 05:53:43,383,683
1.25,2017-07-22 09:24:08,306,789
1.25,2018-04-18 09:28:30,314,562
1.25,2018-08-13 21:07:41,530,987
1.25,2019-01-07 17:07:19,579,269
1.25,2016-10-14 21:04:30,597,701
1.25,2018-12-31 07:49:35,531,528
1.25,2017-01-28 10:15:02,421,996
1.25,2016-01-25 16:55:47,373,606
1.25,2016-07-29 16:57:36,392,86
1.25,2016-07-20 06:18:52,529,776
1.25,2018-04-22 09:48:03,312,967
1.25,2018-03-11 04:36:42,501,403
1.25,2017-11-17 09:36:39,554,1040
1.25,2016-09-24 07:13:53,325,1015
1.25,2017-01-25 03:08:42,535,950
1.25,2018-12-24 16:17:43,458,918
1.25,2019-04-13 13:24:04,316,529
1.25,2017-07-07 14:15:48,336,881
1.25,2016-03-01 13:57:28,401,950
1.25,2017-07-07 13:02:20,429,811
1.25,2017-09-09 20:39:42,431,142
1.25,2017-09-28 15:36:45,497,687
1.25,2019-08-29 11:08:58,312,428
1.25,2017-03-27 03:57:13,495,57
1.25,2017-08-21 00:21:11,434,95
1.25,2016-06-11 05:56:30,389,865
1.25,2019-06-30 18:04:41,459,371
1.25,2017-12-13 15:14:29,582,643
1.25,2016-04-24 15:27:22,491,16
1.25,2019-03-20 04:01:56,582,396
1.25,2016-08-11 14:02:46,596,266
1.25,2019-07-05 10:23:57,569,326
1.25,2019-05-30 05:21:33,383,134
1.25,2016-07-17 16:59:52,434,663
1.25,2018-11-28 15:44:06,464,36
1.25,2017-01-26 12:00:58,364,844
1.25,2019-07-17 09:08:10,353,609
1.25,2017-11-06 02:03:09,571,299
1.25,2017-06-17 09:12:13,345,1024
1.25,2016-08-06 14:42:19,437,327
1.25,2018-09-14 20:25:29,478,1027
1.25,2018-04-24 11:29:50,535,178
1.25,2016-12-19 19:36:00,464,790
1.25,2016-08-17 04:27:31,528,932
1.25,2017-12-01 09:31:29,363,52
1.25,2017-02-15 12:30:08,590,239
1.25,2015-12-10 18:37:15,423,872
1.25,2019-07-21 21:42:30,487,648
1.25,2018-03-01 23:45:39,384,1022
1.25,2018-09-16 15:38:58,390,733
1.25,2015-12-27 19:01:16,441,992
1.25,2019-08-08 17:34:11,389,452
1.25,2017-12-28 01:23:58,476,451
1.25,2018-05-03 07:48:26,442,215
1.25,2016-11-03 06:02:31,396,868
1.25,2017-09-23 08:10:06,339,912
1.25,2019-02-26 15:14:27,455,86
1.25,2018-03-03 10:32:02,590,770
1.25,2017-01-31 20:18:48,569,518
1.25,2017-09-27 01:51:05,476,617
1.25,2015-11-28 00:39:07,418,829
1.25,2017-10-02 04:24:16,486,229
1.25,2016-12-22 17:01:09,327,770
1.25,2019-02-28 08:20:03,322,417
1.25,2018-06-16 00:05:02,554,99
1.25,2016-02-10 01:34:22,561,409
1.25,2016-10-11 07:03:02,399,325
1.25,2018-01-14 07:41:26,571,903
1.25,2018-10-27 05:35:10,469,726
1.25,2019-08-29 10:15:19,379,845
1.25,2016-01-11 07:52:06,346,449
1.25,2015-11-01 01:18:53,464,976
1.25,2017-12-10 09:22:46,407,185
1.25,2016-09-26 13:00:55,566,280
1.25,2018-10-10 07:44:25,312,213
1.25,2019-06-14 16:04:57,514,529
1.25,2018-02-15 07:23:24,444,835
1.25,2018-06-19 21:03:47,529,977
1.25,2016-04-05 20:50:54,516,818
1.25,2016-03-20 00:19:43,410,787
1.25,2018-04-22 18:38:54,375,83
1.25,2019-10-23 07:15:08,409,16
1.25,2017-12-27 23:10:16,427,323
1.25,2016-12-19 20:08:16,337,660
1.25,2018-08-01 02:57:00,391,583
1.25,2018-03-11 04:37:40,336,1022
1.25,2016-11-12 09:18:27,379,823
1.25,2017-03-06 02:17:22,417,754
1.25,2018-07-10 00:52:44,472,987
1.25,2016-04-17 23:19:54,459,22
1.25,2018-06-15 17:18:57,315,642
1.25,2017-12-19 00:13:40,317,450
1.25,2019-02-23 23:17:20,408,756
1.25,2017-05-27 06:48:45,365,553
1.25,2018-02-17 01:04:44,407,145
1.25,2015-12-26 07:52:09,402,840
1.25,2016-04-14 00:13:19,352,951
1.25,2018-10-14 22:30:54,593,354
1.25,2017-07-04 11:19:15,412,408
1.25,2016-04-22 05:42:23,320,270
1.25,2018-01-07 13:24:46,532,961
1.25,2019-11-04 08:21:53,567,149
1.25,2017-06-06 03:38:40,340,646
1.25,2018-06-08 21:12:47,584,1035
1.25,2015-11-15 18:54:00,541,246
1.25,2018-12-10 22:09:40,472,882
1.25,2016-05-19 21:37:41,441,539
1.25,2018-02-02 05:27:08,366,839
1.25,2017-02-28 21:16:38,349,753
1.25,2018-06-26 23:57:16,473,208
1.25,2017-04-21 06:47:16,514,262
1.25,2015-12-14 20:29:34,355,291
1.25,2017-10-02 22:34:06,428,642
1.25,2017-01-31 12:31:45,563,611
1.25,2018-12-13 06:09:14,481,687
1.25,2019-04-29 04:05:54,316,706
1.25,2016-04-08 12:15:23,306,615
1.25,2019-06-01 17:57:07,339,674
1.25,2018-01-17 12:39:54,479,872
1.25,2017-06-13 01:39:42,397,266
1.25,2019-10-13 09:53:42,344,892
1.25,2019-03-19 14:00:41,380,320
1.25,2017-04-09 01:06:01,390,643
1.25,2019-07-09 14:11:30,393,173
1.25,2017-02-16 10:41:06,316,122
1.25,2019-01-29 15:54:19,533,829
1.25,2019-07-26 09:40:55,537,247
1.25,2016-04-24 20:31:45,434,510
1.25,2017-01-30 09:13:17,438,908
1.25,2016-08-16 02:40:10,399,801
1.25,2018-05-19 10:54:12,317,444
1.25,2018-09-04 15:43:07,559,641
1.25,2018-04-02 10:57:25,583,490
1.25,2016-02-09 17:12:38,505,845
1.25,2016-01-07 05:39:13,396,332
1.25,2019-10-20 20:14:14,339,609
1.25,2017-10-14 19:09:23,333,566
1.25,2015-12-19 06:54:21,429,550
1.25,2016-08-19 01:33:19,485,786
1.25,2017-01-15 07:23:43,469,127
1.25,2016-03-16 06:48:22,449,1041
1.25,2016-02-16 11:16:45,540,640
1.25,2017-09-22 17:54:21,521,613
1.25,2017-12-06 11:37:31,539,773
1.25,2019-08-26 15:40:54,368,494
1.25,2018-04-01 10:46:49,561,534
1.25,2016-04-13 10:08:34,531,331
1.25,2018-05-04 05:43:49,530,234
1.25,2016-03-14 11:56:27,371,141
1.25,2019-07-11 16:03:14,508,964
1.25,2017-04-26 11:30:49,396,242
1.25,2017-05-28 14:42:16,342,197
1.25,2017-05-21 07:49:27,405,993
1.25,2016-11-04 23:27:15,366,68
1.25,2017-10-31 12:15:10,558,865
1.25,2019-11-17 04:24:34,317,328
1.25,2018-07-06 14:28:25,570,629
1.25,2018-01-16 06:12:35,477,613
1.25,2016-09-19 19:55:33,455,988
1.25,2017-03-07 19:39:40,525,106
1.25,2019-10-27 04:26:04,440,150
1.25,2016-01-19 06:05:06,389,562
1.25,2018-04-27 21:15:24,579,741
1.25,2017-01-05 06:01:06,322,419
1.25,2016-09-16 01:01:08,577,267
1.25,2015-11-26 21:04:37,468,437
1.25,2018-12-22 07:30:59,461,529
1.25,2017-02-12 20:18:08,361,930
1.25,2018-11-23 12:02:39,546,11
1.25,2019-02-08 20:41:46,360,103
1.25,2015-11-30 23:02:22,560,554
1.25,2017-04-02 16:32:43,396,979
1.25,2016-03-22 08:01:07,416,390
1.25,2019-10-31 05:04:59,389,736
1.25,2016-02-10 21:56:18,437,577
1.25,2016-12-23 16:30:21,575,142
1.25,2019-06-06 12:04:44,445,460
1.25,2017-01-03 02:34:38,578,449
1.25,2017-04-28 01:26:55,336,94
1.25,2016-08-11 03:30:50,492,18
1.25,2016-04-22 17:12:05,352,561
1.25,2019-08-22 14:11:18,378,909
1.25,2019-05-03 01:54:30,353,740
1.25,2018-06-18 10:48:30,391,993
1.25,2018-02-19 12:15:19,554,856
1.25,2017-10-18 22:54:14,403,126
1.25,2018-08-12 22:41:26,399,651
1.25,2017-04-03 05:27:05,465,592
1.25,2017-10-15 07:44:27,437,771
1.25,2019-06-20 19:19:44,420,636
1.25,2017-04-08 23:27:51,430,187
1.25,2016-02-10 12:56:21,363,411
1.25,2016-01-13 12:05:55,413,500
1.25,2019-08-31 01:04:32,326,854
1.25,2017-01-09 09:52:38,512,1016
1.25,2016-09-27 22:50:08,483,951
1.25,2019-03-26 19:14:23,325,445
1.25,2015-11-07 15:57:23,351,674
1.25,2018-03-12 01:37:18,546,284
1.25,2016-09-15 00:52:55,424,491
1.25,2015-11-25 07:59:00,377,166
1.25,2016-10-03 14:02:16,572,665
1.25,2016-02-22 20:55:21,398,1042
1.25,2017-08-05 08:14:57,330,298
1.25,2017-08-26 02:36:57,418,726
1.25,2018-06-14 03:11:20,423,482
1.25,2019-01-08 00:02:15,376,1004
1.25,2017-12-25 13:35:24,322,542
1.25,2016-06-14 18:11:17,581,657
1.25,2017-02-12 02:06:08,301,222
1.25,2019-07-09 21:17:24,524,792
1.25,2016-06-10 13:59:48,406,196
1.25,2015-11-02 11:47:53,337,824
1.25,2017-09-25 00:16:51,448,334
1.25,2017-07-11 09:10:07,372,56
1.25,2017-08-19 04:47:22,533,255
1.25,2017-03-20 13:14:16,459,767
1.25,2017-10-26 07:38:35,579,583
1.25,2019-08-21 01:16:34,514,206
1.25,2018-09-10 06:30:42,363,594
1.25,2018-05-04 02:08:16,382,463
1.25,2016-01-12 19:29:55,463,686
1.25,2016-12-24 20:28:39,584,68
1.25,2018-07-26 05:17:28,458,570
1.25,2016-04-29 23:29:05,457,558
1.25,2016-10-10 18:08:31,586,660
1.25,2016-10-07 10:02:09,481,338
1.25,2017-04-11 21:57:41,305,444
1.25,2016-12-11 18:42:57,589,800
1.25,2015-12-07 03:09:58,458,663
1.25,2017-11-08 09:45:25,393,361
1.25,2016-06-08 07:36:26,426,1037
1.25,2016-03-19 18:25:20,391,567
1.25,2018-06-12 19:34:28,381,286
1.25,2016-12-28 21:53:37,586,639
1.25,2017-04-20 09:13:28,456,771
1.25,2016-03-17 09:59:54,332,391
1.25,2017-11-10 09:10:12,492,55
1.25,2017-08-01 22:27:54,570,342
1.25,2016-11-15 13:22:41,440,999
1.25,2018-10-13 12:44:08,594,365
1.25,2016-01-11 03:45:36,344,986
1.25,2016-06-21 18:45:15,333,661
1.25,2016-08-25 11:41:08,448,58
1.25,2017-05-25 14:02:00,465,105
1.25,2015-12-07 16:38:01,438,252
1.25,2018-04-28 16:42:22,425,156
1.25,2019-08-13 05:31:52,517,106
1.25,2019-06-04 16:33:02,322,662
1.25,2017-03-03 02:54:19,352,413
1.25,2018-08-13 21:46:57,419,195
1.25,2019-08-12 16:35:10,457,925
1.25,2019-05-20 01:48:22,320,418
1.25,2016-12-24 15:13:16,388,989
1.25,2016-03-02 01:25:22,542,304
1.25,2018-05-24 23:11:58,379,192
1.25,2018-10-02 15:14:36,508,597
1.25,2016-08-04 06:10:31,488,572
1.25,2015-11-15 23:44:26,313,400
1.25,2019-04-02 06:32:06,460,985
1.25,2019-07-03 21:55:07,422,765
1.25,2016-01-15 05:52:24,491,229
1.25,2016-04-03 16:41:04,468,485
1.25,2018-11-06 06:25:14,509,548
1.25,2019-03-21 23:15:50,365,255
1.25,2018-12-29 13:42:17,416,996
1.25,2019-07-25 23:05:45,452,1032
1.25,2016-04-12 06:54:02,313,285
1.25,2018-10-15 02:36:27,584,20
1.25,2018-08-22 03:54:58,301,84
1.25,2016-10-22 20:52:51,573,417
1.25,2018-03-04 19:10:10,309,374
1.25,2016-12-07 16:17:06,520,32
1.25,2019-10-10 03:19:33,442,444
1.25,2019-06-05 04:15:14,535,1011
1.25,2018-01-21 15:47:48,560,149
1.25,2018-09-17 16:28:49,327,1011
1.25,2019-03-25 20:55:11,556,330
1.25,2019-07-21 17:57:56,388,558
1.25,2018-10-08 17:07:05,487,150
1.25,2018-02-02 10:37:08,457,3
1.25,2017-03-05 12:19:57,477,521
1.25,2019-02-10 00:07:01,349,486
1.25,2019-05-25 04:45:19,588,575
1.25,2017-10-26 11:33:37,526,903
1.25,2017-04-01 13:41:00,460,234
1.25,2015-11-29 19:29:27,304,827
1.25,2016-04-26 18:36:43,454,97
1.25,2016-09-23 02:35:36,406,823
1.25,2016-05-04 20:18:49,520,358
1.25,2018-01-17 22:12:33,555,841
1.25,2016-06-05 16:05:21,507,968
1.25,2019-02-15 09:00:17,365,310
1.25,2018-12-05 14:25:27,415,327
1.25,2016-08-26 06:22:20,315,806
1.25,2019-11-04 04:27:02,464,699
1.25,2017-12-03 12:10:44,453,186
1.25,2018-07-29 02:41:30,359,641
1.25,2017-01-18 08:56:26,555,418
1.25,2017-04-23 08:24:31,316,64
1.25,2018-02-27 06:17:34,410,969
1.25,2018-04-25 00:05:26,513,989
1.25,2017-07-16 04:15:30,376,506
1.25,2016-06-09 23:56:53,367,685
1.25,2017-06-06 19:32:58,523,830
1.25,2018-09-10 00:54:22,429,850
1.25,2019-05-12 03:44:46,431,821
1.25,2016-12-19 19:58:45,403,692
1.25,2017-12-16 23:54:01,352,186
1.25,2016-12-19 00:59:40,558,940
1.25,2017-03-17 08:14:27,414,657
1.25,2018-03-13 23:55:14,483,336
1.25,2019-02-02 22:59:16,443,272
1.25,2018-12-12 10:44:40,420,69
0.5,2018-05-06 22:47:06,534,1065
0.5,2016-12-24 20:59:09,585,1048
0.5,2018-09-23 19:35:41,526,1052
0.5,2016-06-14 16:59:15,382,1060
0.5,2017-07-08 23:32:50,565,1044
0.5,2019-10-31 18:02:44,557,1054
0.5,2017-02-22 11:46:57,379,1064
0.5,2018-10-07 06:40:32,347,1057
0.5,2017-11-19 14:50:55,511,1047
0.5,2016-03-09 09:52:19,410,1046
0.5,2016-05-18 04:07:17,445,1058
0.5,2016-08-26 05:53:37,547,1046
0.5,2016-07-06 02:09:28,567,1063
0.5,2019-02-20 04:58:40,584,1051
0.5,2016-02-01 02:11:46,528,1050
0.5,2016-02-20 11:22:59,493,1053
0.5,2015-12-04 19:39:52,526,1049
0.5,2017-08-12 14:18:38,501,1061
0.5,2019-05-15 20:20:56,354,1048
0.5,2019-04-06 15:56:52,427,1053
0.5,2016-07-31 11:02:47,324,1054
0.5,2019-06-09 06:06:54,382,1045
0.5,2016-05-19 10:36:13,389,1046
0.5,2017-12-30 09:08:53,553,1048
0.5,2016-09-21 23:41:58,473,1066
0.5,2016-12-28 23:32:38,327,1044
0.5,2017-07-17 22:43:56,562,1063
0.5,2018-12-06 19:12:27,393,1066
0.5,2018-01-25 03:02:09,420,1058
0.5,2017-01-31 19:29:51,315,1065
0.5,2019-05-04 15:19:36,377,1045
0.5,2018-07-31 19:15:31,353,1048
0.5,2019-07-21 21:30:40,437,1062
0.5,2017-02-21 19:07:46,532,1053
0.5,2019-08-03 08:14:54,354,1059
0.5,2019-06-29 07:37:23,472,1055
0.5,2019-09-13 00:30:00,317,1052
0.5,2016-02-15 20:10:58,512,1058
0.5,2016-02-14 22:13:18,407,1060
0.5,2017-08-18 21:20:43,301,1055
0.5,2016-09-29 12:42:07,314,1052
0.5,2017-11-20 08:10:02,382,1057
0.5,2019-11-02 13:26:48,319,1065
0.5,2016-08-28 16:15:38,577,1049
0.5,2019-11-13 22:49:53,381,1060
0.5,2016-10-29 01:11:05,596,1044
0.5,2016-03-05 11:56:13,542,1045
0.5,2015-11-26 18:54:40,563,1057
0.5,2018-02-23 23:18:15,401,1063
0.5,2016-11-14 09:24:01,440,1054
0.5,2018-03-18 20:14:44,513,1054
0.5,2017-01-26 01:26:26,409,1062
0.5,2016-06-14 04:55:52,348,1058
0.5,2016-08-01 06:55:50,409,1057
0.5,2017-08-17 22:55:36,499,1052
0.5,2016-05-09 01:45:27,427,1050
0.5,2017-01-23 21:33:30,455,1057
0.5,2018-04-26 15:20:07,511,1055
0.5,2016-04-01 09:49:31,600,1054
0.5,2016-09-09 06:38:50,468,1051
0.5,2016-02-16 01:19:07,532,1052
0.5,2015-11-13 00:15:28,532,1049
0.5,2019-01-05 03:55:20,525,1060
0.5,2018-09-04 04:26:44,306,1055
0.5,2019-04-12 00:42:18,497,1044
0.5,2017-04-06 07:23:10,574,1066
0.5,2018-09-01 00:46:59,328,1063
0.5,2017-05-12 16:32:40,403,1066
0.5,2016-01-26 06:31:11,369,1044
0.5,2019-01-26 06:32:57,435,1054
0.5,2019-08-10 01:47:04,538,1052
0.5,2018-01-02 16:41:56,508,1056
0.5,2019-04-07 23:04:21,495,1052
0.5,2019-03-23 12:02:19,362,1053
0.5,2018-03-30 19:58:11,560,1058
0.5,2018-06-08 20:41:59,540,1045
0.5,2018-12-25 09:50:50,302,1055
0.5,2017-08-06 20:40:12,558,1050
0.5,2018-03-30 15:25:36,343,1062
0.5,2017-07-05 07:19:30,360,1060
0.5,2017-09-15 21:51:37,353,1050
0.5,2015-11-07 10:58:38,338,1064
0.5,2018-09-23 10:09:23,437,1054
0.5,2017-03-28 15:32:26,486,1051
0.5,2017-05-16 15:26:59,495,1047
0.5,2017-04-28 07:02:55,364,1061
0.5,2018-02-09 23:04:04,423,1063
0.5,2016-10-08 16:27:03,345,1051
0.5,2019-08-11 06:25:19,467,1061
0.5,2016-10-05 00:20:31,376,1051
0.5,2019-06-29 15:55:11,377,1065
0.5,2019-11-03 11:20:35,497,1066
0.5,2018-08-03 12:56:14,392,1046
0.5,2019-07-07 09:57:09,378,1059
0.5,2016-04-10 12:34:25,534,1046
0.5,2017-06-09 16:46:56,501,1044
0.5,2019-11-11 00:48:18,545,1052
0.5,2016-05-12 05:18:22,554,1053
0.5,2019-10-08 04:32:10,528,1045
0.5,2017-04-01 04:43:26,542,1054
0.5,2018-01-21 03:12:14,354,1053
0.5,2018-02-24 00:28:02,507,1045
0.5,2018-11-30 09:51:52,517,1053
0.5,2017-04-16 00:30:58,597,1048
0.5,2016-03-19 10:39:20,553,1047
0.5,2017-01-12 19:41:05,342,1054
0.5,2016-01-23 01:57:07,317,1044
0.5,2018-06-27 19:47:12,494,1058
0.5,2016-02-10 21:01:29,307,1058
0.5,2016-10-01 07:11:22,381,1045
0.5,2017-05-21 07:36:31,509,1057
0.5,2016-01-05 17:45:34,349,1062
0.5,2019-01-22 08:12:04,523,1044
0.5,2017-04-19 16:20:35,585,1045
0.5,2018-07-18 13:12:22,368,1047
0.5,2018-02-27 15:38:23,378,1063
0.5,2018-12-02 02:25:50,313,1065
0.5,2015-12-26 10:36:41,589,1052
0.5,2015-11-11 11:19:10,356,1055
0.5,2017-01-12 18:56:53,396,1047
0.5,2018-02-01 11:34:57,346,1049
0.5,2017-06-25 10:17:22,529,1048
0.5,2016-01-23 02:50:57,434,1045
0.5,2018-07-29 19:09:15,435,1066
0.5,2016-03-07 15:13:50,490,1045
0.5,2018-07-13 16:29:19,375,1057
0.5,2018-08-26 22:38:34,413,1054
0.5,2015-11-23 18:56:39,371,1061
0.5,2015-12-10 18:49:31,516,1056
0.5,2018-04-06 11:37:15,323,1065
0.5,2018-04-13 05:32:28,326,1053
0.5,2016-03-18 06:35:41,441,1066
0.5,2018-07-03 23:12:15,489,1053
0.5,2017-01-28 01:33:06,527,1054
0.5,2017-11-11 08:31:18,358,1058
0.5,2018-10-06 07:59:13,359,1054
0.5,2018-10-11 18:51:51,343,1052
0.5,2019-03-04 23:10:22,302,1044
0.5,2019-10-29 15:03:21,337,1054
0.5,2016-02-12 14:18:57,496,1052
0.5,2018-09-25 15:09:06,479,1065
0.5,2016-06-01 22:56:16,522,1046
0.5,2017-03-22 18:03:24,475,1050
0.5,2019-06-14 07:34:44,516,1065
0.5,2019-01-15 20:43:35,360,1049
0.5,2015-12-04 15:32:47,455,1046
0.5,2016-05-19 04:19:24,395,1066
0.5,2017-07-24 11:00:16,438,1056
0.5,2019-04-01 03:13:26,595,1056
0.5,2018-11-14 07:25:40,532,1054
0.5,2018-09-29 22:01:33,307,1061
0.5,2018-01-31 14:35:23,468,1044
0.5,2019-02-11 04:00:19,549,1061
0.5,2017-03-22 17:24:44,481,1064
0.5,2017-05-27 08:11:34,362,1057
0.5,2018-03-17 02:26:47,554,1056
0.5,2018-12-09 12:27:45,522,1047
0.5,2019-05-01 05:04:51,320,1059
0.5,2016-10-30 19:42:19,529,1065
0.5,2016-09-28 10:52:02,442,1046
0.5,2016-04-05 09:22:34,462,1046
0.5,2016-05-10 09:29:43,387,1044
0.5,2016-08-09 04:11:22,442,1059
0.5,2016-10-27 13:40:44,377,1058
0.5,2017-10-20 09:07:34,398,1061
0.5,2017-01-27 18:36:30,474,1064
0.5,2018-02-13 00:23:43,326,1064
0.5,2017-09-08 23:49:40,323,1049
0.5,2017-09-19 20:49:43,322,1056
0.5,2019-06-23 09:48:33,570,1045
0.5,2016-12-04 11:33:07,395,1061
0.5,2017-04-01 16:42:00,454,1064
0.5,2017-03-29 04:15:22,302,1051
0.5,2017-06-26 08:35:16,480,1062
0.5,2016-09-25 06:04:35,403,1063
0.5,2019-07-20 17:24:04,402,1050
0.5,2017-09-22 20:03:29,412,1052
0.5,2019-08-07 12:54:51,334,1049
0.5,2016-01-12 07:35:43,388,1055
0.5,2017-05-26 15:00:49,537,1066
0.5,2018-05-09 18:22:03,404,1050
0.5,2018-10-11 14:07:46,568,1044
0.5,2018-11-26 09:47:23,594,1059
0.5,2016-03-02 00:35:54,578,1062
0.5,2018-10-13 01:56:58,353,1062
0.5,2018-11-17 04:13:37,465,1048
0.5,2015-12-07 07:02:09,482,1059
0.5,2019-06-14 00:25:49,326,1049
0.5,2018-07-08 17:35:31,367,1063
0.5,2016-02-17 05:10:43,498,1054
0.5,2015-12-18 10:32:31,340,1066
0.5,2017-09-24 03:11:45,368,1064
0.5,2016-09-19 02:55:55,556,1059
0.5,2018-05-28 13:18:08,511,1066
0.5,2017-12-05 05:19:41,476,1061
0.5,2017-01-31 14:21:57,522,1049
0.5,2019-01-31 12:55:33,360,1051
0.5,2018-07-31 12:17:12,314,1065
0.5,2018-11-04 17:40:58,559,1050
0.5,2019-02-25 01:07:30,463,1061
0.5,2018-06-25 08:28:18,378,1051
0.5,2016-06-02 14:08:47,421,1050
0.5,2019-11-02 16:20:12,399,1066
0.5,2017-06-18 13:14:08,409,1064
0.5,2016-11-10 15:11:44,412,1045
0.5,2018-07-26 08:30:21,493,1060
0.5,2018-03-07 13:33:56,478,1062
0.5,2018-06-23 04:11:49,381,1045
0.5,2018-07-11 18:58:38,383,1048
0.5,2019-09-07 17:48:21,324,1064
0.5,2016-11-02 14:52:48,564,1062
0.5,2017-05-06 11:41:18,362,1052
0.5,2019-10-07 15:51:50,381,1047
0.5,2017-10-16 02:41:00,495,1048
0.5,2018-07-28 22:24:24,495,1052
0.5,2018-11-11 05:47:30,575,1059
0.5,2017-05-26 15:22:01,463,1045
0.5,2019-05-15 09:04:23,577,1051
0.5,2015-12-18 21:37:12,534,1066
0.5,2016-10-29 01:26:40,583,1049
0.5,2019-10-26 00:19:51,431,1057
0.5,2019-05-17 00:49:13,570,1055
0.5,2018-05-28 14:40:54,421,1062
0.5,2016-11-12 04:15:26,318,1059
0.5,2016-05-28 22:50:14,454,1057
0.5,2019-06-18 21:03:58,542,1055
0.5,2016-03-24 14:16:04,440,1053
0.5,2017-08-05 02:59:08,355,1044
0.5,2017-10-31 20:13:47,573,1046
0.5,2017-05-30 04:14:01,582,1059
0.5,2019-03-03 18:33:01,498,1050
0.5,2017-01-06 09:54:41,560,1064
0.5,2017-10-21 15:02:51,551,1057
0.5,2016-12-16 10:45:24,584,1044
0.5,2016-03-28 06:23:26,402,1044
0.5,2016-02-08 19:46:11,377,1064
0.5,2018-08-30 00:05:54,399,1063
0.5,2016-02-17 00:10:46,552,1065
0.5,2018-01-11 00:19:27,467,1057
0.5,2018-09-10 05:09:00,344,1049
0.5,2018-06-18 22:15:21,442,1058
0.5,2017-11-04 12:26:33,412,1051
0.5,2017-10-26 12:50:03,511,1065
0.5,2017-07-20 17:17:04,480,1062
0.5,2017-02-18 12:55:40,500,1057
0.5,2015-12-11 08:55:50,332,1059
0.5,2019-09-13 01:09:59,596,1064
0.5,2018-12-09 09:22:05,517,1055
0.5,2019-06-20 14:33:56,382,1062
0.5,2018-08-13 08:51:40,442,1055
